S12	S1	S2	S31	S32	S4	S56	S5	S6	SA	SB	SG	SR
otu22526	0	0	0	0	0	0	0	0	0	0	0	2	0
otu22527	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22530	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22532	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22535	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22537	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22542	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22544	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22545	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22550	0	0	1	0	0	1	0	0	0	0	0	1	0
otu22551	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22555	0	0	0	0	0	1	0	0	0	0	0	0	0
otu22556	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22557	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22559	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22560	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22561	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22562	0	0	0	0	0	0	0	0	0	0	0	2	0
otu22563	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22566	0	0	0	0	0	1	0	0	1	0	0	0	0
otu22568	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22572	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22573	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22574	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22575	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22577	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22578	0	0	0	0	0	0	0	0	0	1	0	0	0
otu22579	0	0	0	0	0	0	0	0	0	0	0	2	0
otu22580	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22584	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22587	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22591	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22594	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22598	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22603	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22605	2	0	0	0	0	0	0	0	0	0	0	0	0
otu22607	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22610	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22611	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22613	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22616	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22621	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22623	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22626	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22627	0	0	0	0	0	1	0	0	0	0	0	0	0
otu22628	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22629	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22634	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22637	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22641	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22643	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22645	0	0	0	0	0	1	0	0	0	0	0	0	0
otu22646	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22650	0	0	0	0	0	0	0	0	2	0	0	0	0
otu22651	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22652	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22654	2	0	0	0	0	0	0	0	0	0	0	0	0
otu22655	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22657	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22660	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22661	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22663	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22664	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22665	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22666	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22669	0	0	0	0	2	0	0	0	0	0	0	0	0
otu22671	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22673	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22675	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22676	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22677	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22679	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22680	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22683	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22685	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22686	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22688	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22689	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22690	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22692	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22694	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22695	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22704	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22712	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22718	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22720	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22723	0	0	0	0	0	0	0	0	0	1	0	0	0
otu22724	0	0	0	0	0	1	0	0	0	0	0	0	0
otu22725	1	0	0	0	0	1	0	0	0	0	0	0	0
otu22726	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22729	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22731	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22733	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22734	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22735	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22739	0	0	0	0	0	0	0	0	0	0	0	0	2
otu22740	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22741	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22742	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22744	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22746	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22751	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22756	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22757	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22759	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22761	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22762	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22769	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22774	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22776	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22779	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22783	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22784	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22786	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22788	0	0	0	0	0	0	0	2	0	0	0	0	0
otu22790	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22791	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22794	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22795	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22796	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22798	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22801	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22802	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22803	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22804	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22805	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22808	0	0	0	0	0	1	0	0	0	0	0	0	0
otu22811	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22817	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22820	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22821	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22822	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22823	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22825	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22826	0	0	0	0	0	0	0	0	0	1	0	0	0
otu22829	0	0	1	0	0	0	0	0	0	0	0	0	0
otu22830	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22832	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22833	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22837	0	0	1	0	0	0	0	0	0	0	0	0	0
otu22838	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22839	0	0	0	0	0	0	0	0	0	0	0	0	1
otu22842	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22843	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22847	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22852	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22853	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22857	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22858	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22859	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22867	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22874	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22875	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22881	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22883	0	0	0	0	0	0	0	0	0	1	0	0	0
otu22885	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22886	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22888	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22889	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22890	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22899	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22900	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22901	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22902	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22906	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22912	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22915	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22917	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22918	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22919	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22922	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22923	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22924	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22925	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22930	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22934	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22938	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22939	0	0	0	0	0	1	0	0	0	0	0	0	0
otu22944	0	0	0	0	1	0	0	0	0	0	0	0	0
otu22945	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22953	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22956	0	0	0	0	0	0	0	0	0	0	1	0	0
otu22959	0	0	0	0	0	0	1	0	0	0	0	0	0
otu22960	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22962	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22963	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22965	0	0	0	0	1	0	0	0	1	0	0	0	0
otu22968	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22972	0	0	1	0	0	0	0	0	0	0	0	0	0
otu22975	0	0	0	0	0	0	0	0	0	0	0	1	0
otu22977	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22979	0	0	0	0	0	0	0	1	0	0	0	1	0
otu22980	0	0	0	0	0	0	0	0	1	0	0	0	0
otu22986	1	0	0	0	0	0	0	0	0	0	0	0	0
otu22991	0	0	1	1	0	0	0	0	0	0	0	0	0
otu22992	0	1	0	0	0	0	0	0	0	0	0	0	0
otu22993	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22994	0	0	0	0	0	2	0	0	0	0	0	0	0
otu22995	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22996	0	0	0	1	0	0	0	0	0	0	0	0	0
otu22997	0	0	0	0	0	0	0	1	0	0	0	0	0
otu22999	0	0	0	0	2	0	0	0	0	0	0	0	0
otu23000	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23003	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23004	0	0	0	0	0	0	0	0	2	0	0	0	0
otu23006	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23007	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23009	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23014	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23015	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23017	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23018	0	0	0	0	0	0	0	0	2	0	0	0	0
otu23024	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23025	0	0	0	0	0	0	0	0	0	1	0	0	0
otu23026	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23027	0	2	0	0	0	0	0	0	0	0	0	0	0
otu23028	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23031	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23033	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23034	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23036	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23037	0	0	1	0	0	0	0	0	0	0	0	0	0
otu23038	0	0	0	0	0	0	0	0	2	0	0	0	0
otu23040	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23043	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23051	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23052	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23056	0	0	0	0	0	0	0	0	0	0	0	0	1
otu23057	0	0	1	0	0	0	0	0	0	0	0	0	0
otu23059	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23060	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23066	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23072	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23077	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23079	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23082	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23083	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23085	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23088	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23089	3	0	0	0	0	0	0	0	0	0	0	0	0
otu23090	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23092	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23096	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23102	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23103	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23104	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23105	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23106	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23107	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23108	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23112	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23124	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23126	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23129	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23134	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23135	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23137	0	0	0	0	0	0	0	0	0	0	0	0	1
otu23141	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23142	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23144	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23147	0	0	0	0	0	0	0	0	0	1	0	0	0
otu23150	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23153	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23162	0	0	0	0	0	0	0	0	0	1	0	0	0
otu23165	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23168	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23171	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23172	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23173	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23176	0	0	0	1	0	0	0	0	0	0	0	0	1
otu23177	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23179	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23181	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23182	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23184	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23192	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23194	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23197	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23198	0	0	0	0	2	0	0	0	0	0	0	0	0
otu23199	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23200	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23202	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23208	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23210	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23212	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23217	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23219	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23223	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23224	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23226	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23227	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23231	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23232	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23234	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23235	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23238	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23239	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23240	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23242	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23245	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23246	0	0	0	2	0	0	0	0	0	0	0	0	0
otu23248	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23255	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23257	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23261	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23263	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23264	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23268	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23269	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23270	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23273	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23274	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23277	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23279	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23281	0	0	1	0	0	0	0	0	0	0	0	0	0
otu23282	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23284	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23287	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23289	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23291	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23296	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23297	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23300	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23305	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23307	0	0	0	0	0	0	0	2	0	0	0	0	0
otu23308	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23309	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23311	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23312	0	0	0	0	0	0	0	0	0	1	0	0	0
otu23315	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23319	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23320	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23324	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23325	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23331	0	0	1	0	0	0	0	0	0	0	0	0	0
otu23335	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23339	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23341	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23343	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23344	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23345	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23347	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23348	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23349	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23350	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23354	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23355	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23356	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23357	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23358	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23360	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23361	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23365	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23367	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23368	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23369	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23371	0	0	0	0	0	0	0	0	0	0	2	0	0
otu23372	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23377	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23378	0	0	0	0	0	0	2	0	0	0	0	0	0
otu23380	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23385	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23386	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23387	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23388	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23389	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23391	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23395	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23398	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23399	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23400	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23402	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23404	2	0	0	0	0	0	0	0	0	0	0	0	0
otu23406	0	0	2	0	0	0	0	0	0	0	0	0	0
otu23412	0	0	0	0	0	0	0	1	0	0	0	1	0
otu23420	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23421	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23423	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23426	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23431	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23432	1	0	0	0	0	0	0	0	0	0	1	0	0
otu23434	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23438	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23450	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23452	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23453	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23454	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23455	0	2	0	0	0	0	0	0	0	0	0	0	0
otu23456	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23461	0	0	1	0	0	0	0	0	0	0	0	0	0
otu23462	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23465	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23466	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23468	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23470	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23473	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23476	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23478	0	0	0	0	0	0	0	0	0	0	2	0	0
otu23485	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23487	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23488	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23489	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23491	1	0	0	0	0	0	0	0	0	0	0	0	0
otu23496	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23499	0	1	1	0	0	0	0	0	0	0	0	0	0
otu23502	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23503	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23504	0	0	0	0	0	0	0	2	0	0	0	0	0
otu23506	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23507	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23510	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23513	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23514	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23518	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23521	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23522	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23523	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23524	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23527	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23528	0	1	0	0	0	0	0	0	0	0	0	0	0
otu23530	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23531	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23532	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23534	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23535	0	0	0	0	0	1	0	0	0	0	0	0	0
otu23540	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23541	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23543	0	0	0	0	0	0	0	0	0	0	0	0	2
otu23544	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23548	0	0	0	0	0	0	0	0	0	0	0	0	1
otu23551	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23553	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23555	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23559	0	0	0	0	0	0	0	0	0	0	0	0	1
otu23560	0	0	0	0	0	0	0	0	2	0	0	0	0
otu23561	0	0	0	0	0	0	1	0	0	0	0	0	0
otu23563	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23566	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23573	0	0	0	0	0	0	0	0	0	0	1	0	0
otu23574	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23580	0	0	0	0	0	0	0	0	0	1	0	0	0
otu23583	0	0	0	1	0	0	0	0	0	0	0	0	0
otu23584	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23588	0	0	0	0	0	0	1	1	0	0	0	0	0
otu23592	0	0	0	0	0	0	0	0	0	0	0	0	1
otu23593	0	0	0	0	0	0	0	0	1	0	0	0	0
otu23600	0	0	0	0	0	0	0	1	0	0	0	0	0
otu23601	0	0	0	0	1	0	0	0	0	0	0	0	0
otu23602	0	0	0	0	0	0	0	0	0	0	0	1	0
otu23603	0	0	0	0	0	0	0	0	1	0	0	0	0
